Ref_ID,Ref_DOI_number,Cell_stack_sequence,Cell_area_measured,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_band_gap,Perovskite_deposition_solvents,DMF/DMSO,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE
25790,10.1038/NENERGY.2016.81,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.071,23.7,0.751,19.06
25795,10.1038/NENERGY.2016.81,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.079,22.87,0.625,15.11
25794,10.1038/NENERGY.2016.81,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.085,22.87,0.681,16.22
25796,10.1038/NENERGY.2016.81,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.096,22.58,0.734,18.18
25793,10.1038/NENERGY.2016.81,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.118,23.4,0.755,19.8
25792,10.1038/NENERGY.2016.81,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.127,23.62,0.777,20.7
24785,10.1038/s41428-018-0116-9,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Polymer1 | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.9,9.1,0.55,4.5
24784,10.1038/s41428-018-0116-9,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Polymer1 | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.94,11.5,0.67,7.3
24783,10.1038/s41428-018-0116-9,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Polymer1 | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.94,13.9,0.54,7.1
24786,10.1038/s41428-018-0116-9,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Polymer1 | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.95,13.1,0.74,9.1
23405,10.1038/s41467-018-06204-2,SLG | ITO | P3CT-N | Perovskite | PCBM-60 | C60 | BCP | Cu,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.06,21.5,0.792,17.98
23407,10.1038/s41467-018-06204-2,SLG | ITO | P3CT-N | Perovskite | PCBM-60 | C60 | BCP | Cu,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.08,22.2,0.77,18.43
23412,10.1038/s41467-018-06204-2,SLG | ITO | P3CT-N | Perovskite | PCBM-60 | C60 | BCP | Cu,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.09,22.4,0.781,19.08
23414,10.1038/s41467-018-06204-2,SLG | ITO | P3CT-N | Perovskite | PCBM-60 | C60 | BCP | Cu,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.09,22.7,0.782,19.26
23406,10.1038/s41467-018-06204-2,SLG | ITO | P3CT-N | Perovskite | PCBM-60 | C60 | BCP | Cu,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,22.1,0.8,19.52
23413,10.1038/s41467-018-06204-2,SLG | ITO | P3CT-N | Perovskite | PCBM-60 | C60 | BCP | Cu,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.11,22.8,0.802,20.22
12900,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,0.94,17.5,0.35,6
12898,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.01,13,0.4,5
12899,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.01,19,0.45,8.5
12897,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.07,17,0.52,10
12904,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.08,21.5,0.75,17
12892,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.083,22.43,0.736,16.94
12878,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.084,21.79,0.719,16.97
12903,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.09,19.2,0.66,14
12905,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.1,21.25,0.77,18
12879,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.11,22.2,0.743,18.3
12881,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.112,22,0.753,18.35
12882,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.112,22.1,0.767,18.9
12880,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.115,22.05,0.759,18.65
12883,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.118,22.38,0.763,19.09
12889,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.12,22.1,0.755,18.6
12884,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.12,22.15,0.763,18.9
12888,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.12,22.3,0.76,18.9
12891,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.125,20.7,0.74,17.5
12896,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.125,21,0.66,16
12890,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.125,21.2,0.73,17
12885,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.128,22.2,0.765,19.1
12887,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.129,22.34,0.767,19.35
12906,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.13,21,0.76,18
12895,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.131,22.81,0.778,19.48
12886,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.132,22,0.767,19.1
12907,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.135,20.5,0.76,17.5
12902,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.152,21.45,0.72,17.8
12901,10.1038/s41467-019-08455-z,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,6.5,1.155,21.4,0.715,17.8
29500,10.1038/s41467-019-09167-0,SLG | FTO | NiMgLiO-c | Perovskite | PCBM-60 | BCP | Bi | Au,1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.107,22.04,0.759,18.52
3459,10.1038/s41560-018-0220-2,SLG | FTO | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.0919,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,23.2,0.73,18.2
27371,10.1038/s41598-017-00866-6,SLG | FTO | TiO2-c | MoOx | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.825,11.69,0.529,5.19
27370,10.1038/s41598-017-00866-6,SLG | FTO | TiO2-c | MoOx | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.923,13.97,0.515,6.66
27369,10.1038/s41598-017-00866-6,SLG | FTO | TiO2-c | MoOx | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.012,17.32,0.625,10.97
27368,10.1038/s41598-017-00866-6,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.062,21.3,0.723,16.4
25541,10.1038/s41598-017-04690-w,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.075,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,22.33,0.68,15.45
25542,10.1038/s41598-017-04690-w,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.075,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,22.33,0.68,15.45
25543,10.1038/s41598-017-04690-w,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.075,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,22.33,0.68,15.45
41631,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.878,15.36,0.467,6.3
41630,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.901,17.01,0.503,7.7
41624,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.919,12.87,0.654,7.7
41625,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.927,10.72,0.655,6.5
41627,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.948,13.12,0.656,8.2
41629,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.959,11.89,0.54,6.2
41626,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.964,14.83,0.706,10.1
41633,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.965,18.31,0.636,11.3
41632,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.984,19.69,0.628,11.8
41628,10.1038/s41598-018-23907-0,SLG | ITO | NiO | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.3,0.99,12.38,0.597,7.3
4028,10.1038/s41598-019-51945-9,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.15,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.97,20.9,0.72,14.5
4030,10.1038/s41598-019-51945-9,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.15,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.97,22.4,0.72,15.5
19822,10.1039/c5nj02957k,SLG | ITO | PEDOT:PSS | Perovskite | BAFB | ZnO-np | Ag,0.104,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2,0.822,16.2,0.691,9.21
19823,10.1039/c5nj02957k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | ZnO-np | Ag,0.104,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2,0.868,15.3,0.764,10.13
9078,10.1039/c5nr02866c,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | BCP | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,3,0.66,19.26,0.56,7.15
9077,10.1039/c5nr02866c,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | BCP | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,3,0.74,19.73,0.6,8.77
9075,10.1039/c5nr02866c,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | BCP | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,3,0.79,18.46,0.61,8.83
9076,10.1039/c5nr02866c,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | BCP | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,3,0.83,19.86,0.59,9.75
23769,10.1039/c5nr05974g,SLG | FTO | TiO2-c | TiO2; Al2O3-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.01,20.73,0.64,13.32
23771,10.1039/c5nr05974g,SLG | FTO | TiO2-c | Al2O3-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,16.48,0.61,10.15
23768,10.1039/c5nr05974g,SLG | FTO | TiO2-c | TiO2; Al2O3-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,21.45,0.68,15.02
23767,10.1039/c5nr05974g,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.03,21.52,0.71,15.64
23770,10.1039/c5nr05974g,SLG | FTO | TiO2-c | TiO2; Al2O3-mp | Perovskite | Spiro-MeOTAD | Ag,0.125,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.04,17.94,0.66,12.44
22725,10.1039/c5ra25753k,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.176470588,0.978,18.49,0.721,13.03
22724,10.1039/c5ra25753k,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.176470588,0.982,18.82,0.722,13.34
22723,10.1039/c5ra25753k,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.176470588,0.997,19.42,0.731,14.1
22726,10.1039/c5ra25753k,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.176470588,1.02,20.36,0.773,16.04
22722,10.1039/c5ra25753k,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.176470588,1.022,19.54,0.761,15.19
33955,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.812,17.93,0.527,7.68
33962,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.885,19.44,0.533,9.17
33961,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.903,19.33,0.639,11.15
33960,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.925,21.23,0.608,11.94
33963,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.943,20.29,0.671,12.84
33968,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.943,20.29,0.671,12.84
33967,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.954,18.86,0.693,12.47
33964,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.954,19.9,0.692,13.14
33969,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.954,19.9,0.692,13.14
33971,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.962,20,0.664,12.77
33959,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.975,19.92,0.685,13.3
33970,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.976,18.89,0.685,12.64
33972,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.98,20.5,0.707,14.2
33958,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.986,18.46,0.689,12.53
33965,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,0.997,17.14,0.669,11.43
33957,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,1.003,16.23,0.685,11.15
33956,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,1.016,11.22,0.666,7.59
33966,10.1039/c5ta07983g,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,10,1.028,13.77,0.648,9.18
32264,10.1039/c5ta08193a,SLG | FTO | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.58,8.41,0.235,1.15
32265,10.1039/c5ta08193a,SLG | FTO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.93,17.11,0.732,11.65
32271,10.1039/c5ta08193a,SLG | FTO | NiO-np | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,0.98,12.73,0.752,9.38
32266,10.1039/c5ta08193a,SLG | FTO | NiO-np | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1,16.23,0.516,8.39
32267,10.1039/c5ta08193a,SLG | FTO | NiO-np | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.05,18.68,0.648,12.71
32270,10.1039/c5ta08193a,SLG | FTO | NiO-np | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.07,15.92,0.737,12.55
32269,10.1039/c5ta08193a,SLG | FTO | NiO-np | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.09,17.93,0.738,14.42
32268,10.1039/c5ta08193a,SLG | FTO | NiO-np | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.09,18.07,0.696,13.71
30487,10.1039/c6cc03740b,SLG | ITO | VOx | Perovskite | PCBM-60 | Al,0.16,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.333333333,0.9,22.29,0.71,14.13
25438,10.1039/c6cc06290c,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.014,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.01,19.5,0.76,15.28
25439,10.1039/c6cc06290c,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Polystyrene | Spiro-MeOTAD | Au,0.014,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.15,21.4,0.77,16.89
6055,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,0.97,8.72,0.66,5.58
6052,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,0.98,15.5,0.65,9.87
6053,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,0.98,16.9,0.62,10.32
6054,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,0.99,18.36,0.68,12.36
6047,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,1.02,9.2,0.62,5.82
6048,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,1.02,15.55,0.63,9.6
6045,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,1.02,16.93,0.668,11.56
6050,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,1.03,16.91,0.67,11.1
6046,10.1039/c6cc07062k,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,16.66666667,1.03,17.32,0.709,12.55
33816,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.977,21.22,0.742,15.39
33815,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.979,21.13,0.741,15.33
33819,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.996,22.08,0.741,16.28
33822,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.997,22.67,0.77,17.42
33818,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.998,21.88,0.737,16.12
33817,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.007,22.14,0.743,16.5
33820,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.011,22.49,0.751,16.92
33821,10.1039/c6cp06405a,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al,0.12,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,21.66,0.725,16.01
16084,10.1039/c6dt00900j,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.9,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.09,21.69,0.615,14.54
32518,10.1039/c6ee01037g,PEN | ITO | C60 | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.01,23.69,0.65,15.52
32510,10.1039/c6ee01037g,SLG | ITO | C60 | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.015,23.5,0.58,13.8
